Episode,AcceptanceRatio,Revenue,Cost,R2C,CPUUtilization,BWUtilization
0,100.0,662,542.8399999999999,1.2195121951219514,0.719375,0.7193159138655462
1,100.0,1012,829.8399999999999,1.2195121951219514,0.7265384615384616,0.7224448529411764
2,100.0,860,705.1999999999999,1.2195121951219514,0.7334615384615385,0.7247242647058824
3,100.0,942,772.4399999999999,1.2195121951219514,0.7407211538461539,0.7272964810924369
4,100.0,906,742.92,1.2195121951219512,0.7487980769230769,0.7296546743697478
5,100.0,242,198.44,1.2195121951219512,0.7532211538461538,0.730187762605042
7,87.5,325,266.5,1.2195121951219512,0.7578365384615384,0.7309401260504201
9,80.0,600,491.99999999999994,1.2195121951219514,0.7630288461538461,0.7325039390756303
10,81.81818181818183,548,449.35999999999996,1.2195121951219514,0.7603846153846154,0.7322058823529412
12,76.92307692307693,323,264.85999999999996,1.2195121951219514,0.7508173076923077,0.7274501050420168
13,78.57142857142857,643,527.26,1.2195121951219512,0.7493269230769231,0.7266202731092437
14,80.0,711,583.02,1.2195121951219512,0.7478365384615384,0.7263300945378152
15,81.25,732,600.24,1.2195121951219512,0.7497596153846153,0.7279096638655462
16,82.35294117647058,328,268.96,1.2195121951219514,0.7540865384615385,0.7287683823529412
17,83.33333333333334,226,185.32,1.2195121951219512,0.7535096153846154,0.7285162815126051
18,84.21052631578947,545,446.9,1.2195121951219512,0.7578365384615384,0.7301864495798319
20,80.95238095238095,732,600.24,1.2195121951219512,0.7537019230769231,0.7292450105042017
21,81.81818181818183,176,144.32,1.2195121951219512,0.7565865384615384,0.7296126575630252
22,82.6086956521739,552,452.64,1.2195121951219512,0.7570192307692307,0.7303925945378151
23,83.33333333333334,204,167.28,1.2195121951219512,0.7538461538461538,0.7291163340336134
24,84.0,592,485.44,1.2195121951219512,0.7515865384615384,0.7286029411764706
25,84.61538461538461,229,187.78,1.2195121951219512,0.7480769230769231,0.726983981092437
26,85.18518518518519,610,500.2,1.2195121951219512,0.7491346153846153,0.7278190651260504
27,85.71428571428571,870,713.4,1.2195121951219512,0.7507692307692307,0.7298621323529412
29,83.33333333333334,143,117.25999999999999,1.2195121951219514,0.7490865384615385,0.7284978991596639
30,83.87096774193549,583,478.05999999999995,1.2195121951219514,0.7476442307692308,0.7278571428571429
31,84.375,218,178.76,1.2195121951219512,0.748125,0.7279779411764706
33,82.35294117647058,325,266.5,1.2195121951219512,0.7442307692307693,0.7269971113445378
34,82.85714285714286,807,661.74,1.2195121951219512,0.7458653846153847,0.7276116071428571
