Episode,AcceptanceRatio,Revenue,Cost,R2C,CPUUtilization,BWUtilization
0,100.0,843,691.26,1.2195121951219512,0.724326923076923,0.7203262706356428
1,100.0,937,768.3399999999999,1.2195121951219514,0.7330769230769231,0.722842844144027
2,100.0,903,740.4599999999999,1.2195121951219514,0.7392788461538462,0.7253958143767061
3,100.0,747,612.54,1.2195121951219512,0.7469711538461539,0.7275003249707527
4,100.0,223,182.85999999999999,1.2195121951219514,0.7493269230769231,0.728120369166775
6,85.71428571428571,660,541.1999999999999,1.2195121951219514,0.7542788461538461,0.7297218250357468
8,77.77777777777779,803,658.4599999999999,1.2195121951219514,0.7619230769230769,0.7315026647601716
9,80.0,645,528.9,1.2195121951219512,0.7675961538461539,0.7326452619264266
10,81.81818181818183,591,484.61999999999995,1.2195121951219514,0.7660576923076923,0.7317626413622774
11,83.33333333333334,212,173.84,1.2195121951219512,0.7604807692307692,0.7297478226959574
12,84.61538461538461,314,257.47999999999996,1.2195121951219514,0.7576442307692308,0.7280865722085013
13,85.71428571428571,780,639.5999999999999,1.2195121951219514,0.7552884615384615,0.7283621474067334
14,86.66666666666667,223,182.85999999999999,1.2195121951219514,0.7562980769230769,0.728233458988691
15,87.5,840,688.8,1.2195121951219512,0.7629326923076923,0.7306694397504224
16,88.23529411764706,633,519.06,1.2195121951219514,0.76375,0.7306941375276225
17,88.88888888888889,266,218.11999999999998,1.2195121951219514,0.7665865384615385,0.7315663590276875
18,89.47368421052632,891,730.62,1.2195121951219512,0.7652884615384615,0.7320044196022358
19,90.0,269,220.57999999999998,1.2195121951219514,0.7625,0.7315949564539191
20,90.47619047619048,800,656.0,1.2195121951219512,0.7633173076923077,0.7320408163265306
21,90.9090909090909,230,188.6,1.2195121951219512,0.7625961538461539,0.7321331080202782
24,84.0,689,564.98,1.2195121951219512,0.7571634615384616,0.7298011178993891
25,84.61538461538461,193,158.26,1.2195121951219512,0.7533173076923076,0.7278356947874691
26,85.18518518518519,709,581.38,1.2195121951219512,0.7532692307692308,0.7278694917457429
28,82.75862068965517,725,594.5,1.2195121951219512,0.7501442307692308,0.727046665800078
29,83.33333333333334,648,531.36,1.2195121951219512,0.7516826923076924,0.7282633562979332
30,83.87096774193549,293,240.26,1.2195121951219512,0.7504326923076923,0.727118159365657
31,84.375,772,633.04,1.2195121951219512,0.7537980769230769,0.7283244507994281
33,82.35294117647058,226,185.32,1.2195121951219512,0.7572115384615384,0.728928896399324
34,82.85714285714286,579,474.78,1.2195121951219512,0.7552403846153846,0.728882100610945
36,81.08108108108108,755,619.0999999999999,1.2195121951219514,0.75375,0.728791108800208
37,81.57894736842105,934,765.88,1.2195121951219512,0.7607211538461538,0.730916417522423
38,82.05128205128204,917,751.9399999999999,1.2195121951219514,0.7628365384615384,0.7312946834784869
39,82.5,210,172.2,1.2195121951219512,0.7619711538461539,0.7297946184843364
40,82.92682926829268,265,217.29999999999998,1.2195121951219514,0.7610096153846154,0.7295918367346939
41,83.33333333333334,788,646.16,1.2195121951219512,0.7621153846153846,0.7300259976602106
42,83.72093023255815,572,469.03999999999996,1.2195121951219514,0.7661538461538462,0.7318978291953724
43,84.0909090909091,745,610.9,1.2195121951219512,0.7686057692307692,0.7329494345508905
44,84.44444444444444,894,733.0799999999999,1.2195121951219514,0.7701923076923077,0.7336890679838814
45,84.78260869565217,210,172.2,1.2195121951219512,0.7730769230769231,0.734248017678409
47,83.33333333333334,259,212.38,1.2195121951219512,0.7630288461538461,0.7306122448979592
48,83.6734693877551,638,523.16,1.2195121951219512,0.7604326923076923,0.729665930066294
50,82.35294117647058,186,152.51999999999998,1.2195121951219514,0.7551442307692308,0.7291485766281035
51,82.6923076923077,928,760.9599999999999,1.2195121951219514,0.7558653846153847,0.7294254517093461
52,83.01886792452831,1034,847.88,1.2195121951219512,0.7585576923076923,0.7304848563629274
53,83.33333333333334,797,653.54,1.2195121951219512,0.7577884615384616,0.7313037826595606
54,83.63636363636363,788,646.16,1.2195121951219512,0.7575480769230769,0.7309229169374756
58,79.66101694915254,464,380.47999999999996,1.2195121951219514,0.7497596153846153,0.7291160795528402
59,80.0,821,673.2199999999999,1.2195121951219514,0.7568269230769231,0.7308189262966333
60,80.32786885245902,915,750.3,1.2195121951219512,0.761875,0.7326920577148057
61,80.64516129032258,216,177.11999999999998,1.2195121951219514,0.7565865384615384,0.7308137267645912
62,80.95238095238095,815,668.3,1.2195121951219512,0.7563942307692307,0.7302105810477058
63,81.25,263,215.66,1.2195121951219512,0.7557211538461538,0.7282646561809437
64,81.53846153846153,892,731.4399999999999,1.2195121951219514,0.755625,0.7288431041206291
65,81.81818181818183,214,175.48,1.2195121951219512,0.7593269230769231,0.7293422591966723
66,82.08955223880598,311,255.01999999999998,1.2195121951219514,0.7625480769230769,0.730090991810737
67,82.35294117647058,539,441.97999999999996,1.2195121951219514,0.7679807692307692,0.7314922656960874
68,82.6086956521739,199,163.17999999999998,1.2195121951219514,0.7663461538461539,0.731120499155076
69,82.85714285714286,712,583.8399999999999,1.2195121951219514,0.7652403846153846,0.7310750032497075
70,83.09859154929578,206,168.92,1.2195121951219514,0.7598557692307693,0.7292967632913038
71,83.33333333333334,730,598.5999999999999,1.2195121951219514,0.763125,0.7307175354218121
73,82.43243243243244,994,815.0799999999999,1.2195121951219514,0.7610576923076923,0.7300818926296633
74,82.66666666666667,306,250.92,1.2195121951219512,0.7587019230769231,0.7287144157025868
75,82.89473684210526,666,546.12,1.2195121951219512,0.7611538461538462,0.7300389964903159
78,81.0126582278481,661,542.02,1.2195121951219512,0.7557692307692307,0.728857402833745
79,81.25,266,218.11999999999998,1.2195121951219514,0.7524519230769231,0.7279487846093852
80,81.48148148148148,643,527.26,1.2195121951219512,0.754951923076923,0.7291901728844404
81,81.70731707317073,678,555.9599999999999,1.2195121951219514,0.7547115384615385,0.7291615754582088
83,80.95238095238095,761,624.02,1.2195121951219512,0.7515384615384615,0.7290406863382296
84,81.17647058823529,683,560.06,1.2195121951219514,0.7542307692307693,0.72972962433381
85,81.3953488372093,262,214.83999999999997,1.2195121951219514,0.7516826923076924,0.7286091251787339
86,81.60919540229885,807,661.74,1.2195121951219512,0.7573076923076923,0.7307084362407383
88,80.89887640449437,258,211.55999999999997,1.2195121951219514,0.7544711538461538,0.7297881190692838
90,80.21978021978022,197,161.54,1.2195121951219512,0.7506730769230769,0.7277031067203952
91,80.43478260869566,828,678.9599999999999,1.2195121951219514,0.7517788461538462,0.7277343039126478
92,80.64516129032258,857,702.74,1.2195121951219512,0.7578365384615384,0.729732224099831
93,80.85106382978722,236,193.51999999999998,1.2195121951219514,0.7553846153846154,0.7282295593396594
94,81.05263157894737,794,651.0799999999999,1.2195121951219514,0.7561538461538462,0.7288587027167555
95,81.25,295,241.89999999999998,1.2195121951219514,0.7567788461538462,0.7290653841154296
97,80.61224489795919,622,510.03999999999996,1.2195121951219514,0.75625,0.7286286234238919
98,80.8080808080808,947,776.54,1.2195121951219512,0.7616346153846154,0.7299649031587158
99,81.0,956,783.92,1.2195121951219512,0.7697596153846153,0.7326023657870792
100,81.1881188118812,240,196.79999999999998,1.2195121951219514,0.7699038461538461,0.7326972572468478
101,81.37254901960785,244,200.07999999999998,1.2195121951219514,0.7661538461538462,0.731368776810087
103,80.76923076923077,266,218.11999999999998,1.2195121951219514,0.7615384615384615,0.7293318601325881
104,80.95238095238095,235,192.7,1.2195121951219512,0.7576442307692308,0.7277148056674899
106,80.37383177570094,901,738.8199999999999,1.2195121951219514,0.7602884615384615,0.7291407773300403
107,80.55555555555556,973,797.8599999999999,1.2195121951219514,0.7630288461538461,0.7300805927466528
108,80.73394495412845,576,472.32,1.2195121951219512,0.7592788461538461,0.7294891459768621
109,80.9090909090909,593,486.26,1.2195121951219512,0.7559134615384615,0.7283764461198492
110,81.08108108108108,663,543.66,1.2195121951219512,0.7567307692307692,0.7295489405953465
111,81.25,672,551.04,1.2195121951219512,0.7602884615384615,0.7304068633822955
113,80.7017543859649,702,575.64,1.2195121951219512,0.7616826923076923,0.7317106460418562
116,79.48717948717949,684,560.88,1.2195121951219512,0.7569230769230769,0.7305173534381906
117,79.66101694915254,786,644.52,1.2195121951219512,0.7548076923076923,0.7300012998830105
118,79.83193277310924,664,544.48,1.2195121951219512,0.755625,0.7298791108800208
119,80.0,866,710.12,1.2195121951219512,0.7574519230769231,0.7306577408033277
120,80.16528925619835,227,186.14,1.2195121951219514,0.7566826923076924,0.7295034446899779
122,79.67479674796748,200,164.0,1.2195121951219512,0.7530288461538461,0.7284219420252177
123,79.83870967741935,701,574.8199999999999,1.2195121951219514,0.7522596153846154,0.7284661380475758
124,80.0,191,156.62,1.2195121951219512,0.7541346153846153,0.7290588847003769
125,80.15873015873017,857,702.74,1.2195121951219512,0.7611057692307692,0.730828025477707
127,79.6875,662,542.8399999999999,1.2195121951219514,0.755048076923077,0.7286533212010919
128,79.84496124031007,324,265.68,1.2195121951219512,0.7532692307692308,0.72828025477707
129,80.0,813,666.66,1.2195121951219512,0.7530769230769231,0.72825555699987
130,80.1526717557252,816,669.12,1.2195121951219512,0.7559615384615385,0.7295827375536201
131,80.3030303030303,224,183.67999999999998,1.2195121951219514,0.7587980769230769,0.7301312881840635
132,80.45112781954887,281,230.42,1.2195121951219512,0.7598076923076923,0.73024567788899
133,80.59701492537313,215,176.29999999999998,1.2195121951219514,0.7570673076923077,0.7288898999090082
134,80.74074074074075,186,152.51999999999998,1.2195121951219514,0.7586057692307693,0.7286715195632393
135,80.88235294117648,626,513.3199999999999,1.2195121951219514,0.756875,0.7282061614454699
136,81.02189781021897,533,437.06,1.2195121951219512,0.7627403846153846,0.7296321331080203
137,81.15942028985508,649,532.18,1.2195121951219514,0.7626923076923077,0.7295983361497466
138,81.29496402877699,773,633.86,1.2195121951219512,0.7635096153846154,0.7305394514493696
139,81.42857142857143,870,713.4,1.2195121951219512,0.7645192307692308,0.7305446509814116
140,81.56028368794325,962,788.8399999999999,1.2195121951219514,0.7666826923076923,0.7308176264136228
141,81.69014084507043,729,597.78,1.2195121951219512,0.7704807692307692,0.7317197452229299
142,81.81818181818183,256,209.92,1.2195121951219512,0.7697596153846153,0.731702846743793
143,81.94444444444444,839,687.9799999999999,1.2195121951219514,0.7736057692307692,0.733510984011439
146,80.95238095238095,645,528.9,1.2195121951219512,0.7637980769230769,0.7320408163265306
147,81.08108108108108,648,531.36,1.2195121951219512,0.7642307692307693,0.7316430521253087
